suite,model,method,policy,total_budget,allocated_tasks,verified_successes,success_rate,budget_used,oracle_successes,regret_to_oracle
paper_evalplus_mbpp_full,DeepSeek-V3-0324,max_budget,policy_a,375603,183,3,0.016393,374784,9,6
paper_evalplus_mbpp_full,DeepSeek-V3-0324,max_budget,policy_a,429261,209,3,0.014354,428032,9,6
paper_evalplus_mbpp_full,DeepSeek-V3-0324,max_budget,policy_a,482918,235,3,0.012766,481280,9,6
paper_evalplus_mbpp_full,DeepSeek-V3-0324,max_budget,policy_a,536576,262,4,0.015267,536576,9,5
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,53658,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,107315,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,160973,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,214630,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,268288,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,321946,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,375603,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,429261,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,482918,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,DeepSeek-V3-0324,oracle,policy_a,536576,9,9,1.000000,2304,9,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,53658,124,12,0.096774,53632,26,14
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,107315,249,22,0.088353,107264,26,4
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,160973,262,20,0.076336,160768,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,214630,262,19,0.072519,214528,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,268288,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,321946,262,19,0.072519,321536,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,375603,262,21,0.080153,374784,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,429261,262,21,0.080153,429056,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,482918,262,24,0.091603,482304,26,2
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_b,536576,262,24,0.091603,534528,26,2
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,53658,246,18,0.073171,53632,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,107315,247,21,0.085020,107264,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,160973,248,19,0.076613,160960,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,214630,262,18,0.068702,214592,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,268288,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,321946,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,375603,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,429261,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,482918,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_b,536576,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,53658,262,19,0.072519,53632,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,107315,262,21,0.080153,107264,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,160973,262,19,0.072519,160768,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,214630,262,17,0.064885,214528,26,9
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,268288,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,321946,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,375603,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,429261,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,482918,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_b,536576,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,53658,262,19,0.072519,53632,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,107315,262,21,0.080153,107264,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,160973,262,19,0.072519,160768,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,214630,262,17,0.064885,214528,26,9
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,268288,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,321946,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,375603,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,429261,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,482918,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_b,536576,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,53658,122,3,0.024590,53632,26,23
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,107315,121,3,0.024793,107264,26,23
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,160973,195,9,0.046154,160960,26,17
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,214630,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,268288,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,321946,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,375603,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,429261,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,482918,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_b,536576,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,53658,262,8,0.030534,53504,26,18
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,107315,262,17,0.064885,107264,26,9
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,160973,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,214630,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,268288,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,321946,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,375603,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,429261,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,482918,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_b,536576,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,53658,66,5,0.075758,53632,26,21
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,107315,146,13,0.089041,107264,26,13
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,160973,218,18,0.082569,160960,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,214630,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,268288,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,321946,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,375603,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,429261,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,482918,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_b,536576,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,53658,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,107315,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,160973,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,214630,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,268288,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,321946,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,375603,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,429261,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,482918,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_b,536576,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,53658,26,1,0.038462,53248,26,25
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,107315,52,5,0.096154,106496,26,21
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,160973,78,7,0.089744,159744,26,19
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,214630,104,10,0.096154,212992,26,16
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,268288,131,12,0.091603,268288,26,14
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,321946,157,15,0.095541,321536,26,11
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,375603,183,18,0.098361,374784,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,429261,209,18,0.086124,428032,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,482918,235,23,0.097872,481280,26,3
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_b,536576,262,24,0.091603,536576,26,2
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,53658,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,107315,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,160973,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,214630,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,268288,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,321946,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,375603,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,429261,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,482918,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_b,536576,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,53658,210,18,0.085714,53632,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,107315,261,22,0.084291,107264,26,4
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,160973,262,20,0.076336,160768,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,214630,262,18,0.068702,214528,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,268288,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,321946,262,21,0.080153,321536,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,375603,262,21,0.080153,374784,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,429261,262,23,0.087786,429056,26,3
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,482918,262,24,0.091603,482304,26,2
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_raw,policy_a,536576,262,24,0.091603,534528,26,2
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,53658,224,19,0.084821,53632,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,107315,262,21,0.080153,107264,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,160973,262,19,0.072519,160512,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,214630,262,18,0.068702,214272,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,268288,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,321946,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,375603,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,429261,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,482918,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,self_forecast_histogram_recalibrated,policy_a,536576,262,18,0.068702,215552,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,53658,262,19,0.072519,53632,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,107315,262,21,0.080153,107264,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,160973,262,19,0.072519,160768,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,214630,262,17,0.064885,214528,26,9
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,268288,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,321946,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,375603,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,429261,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,482918,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,constant_by_budget_calibration,policy_a,536576,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,53658,262,19,0.072519,53632,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,107315,262,21,0.080153,107264,26,5
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,160973,262,19,0.072519,160768,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,214630,262,17,0.064885,214528,26,9
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,268288,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,321946,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,375603,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,429261,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,482918,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,source_by_budget_calibration,policy_a,536576,262,19,0.072519,268288,26,7
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,53658,217,12,0.055300,53632,26,14
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,107315,219,14,0.063927,107264,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,160973,218,14,0.064220,160960,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,214630,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,268288,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,321946,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,375603,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,429261,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,482918,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,prompt_length_bin_calibration,policy_a,536576,262,14,0.053435,188864,26,12
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,53658,262,8,0.030534,53504,26,18
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,107315,262,17,0.064885,107264,26,9
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,160973,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,214630,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,268288,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,321946,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,375603,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,429261,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,482918,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,single_budget_midpoint,policy_a,536576,262,20,0.076336,134144,26,6
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,53658,66,5,0.075758,53632,26,21
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,107315,146,13,0.089041,107264,26,13
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,160973,218,18,0.082569,160960,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,214630,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,268288,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,321946,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,375603,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,429261,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,482918,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,random_budget,policy_a,536576,262,18,0.068702,186560,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,53658,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,107315,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,160973,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,214630,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,268288,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,321946,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,375603,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,429261,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,482918,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,cheapest_budget,policy_a,536576,262,2,0.007634,16768,26,24
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,53658,26,1,0.038462,53248,26,25
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,107315,52,5,0.096154,106496,26,21
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,160973,78,7,0.089744,159744,26,19
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,214630,104,10,0.096154,212992,26,16
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,268288,131,12,0.091603,268288,26,14
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,321946,157,15,0.095541,321536,26,11
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,375603,183,18,0.098361,374784,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,429261,209,18,0.086124,428032,26,8
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,482918,235,23,0.097872,481280,26,3
paper_evalplus_mbpp_full,gemini-2.0-flash-001,max_budget,policy_a,536576,262,24,0.091603,536576,26,2
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_a,0,0,0,0.000000,0,0,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_a,53658,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_a,107315,26,26,1.000000,5504,26,0
paper_evalplus_mbpp_full,gemini-2.0-flash-001,oracle,policy_a,160973,26,26,1.000000,5504,26,0
