suite,model,method,policy,total_budget,allocated_tasks,verified_successes,success_rate,budget_used,oracle_successes,regret_to_oracle
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,129024,100,8,0.080000,128384,37,29
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,172032,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,215040,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,258048,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,301056,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,344064,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,387072,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,random_budget,policy_a,430080,105,10,0.095238,146816,37,27
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,0,0,0,0.000000,0,0,0
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,43008,105,0,0.000000,13440,23,23
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,86016,105,0,0.000000,13440,34,34
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,129024,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,172032,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,215040,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,258048,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,301056,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,344064,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,387072,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,cheapest_budget,policy_a,430080,105,0,0.000000,13440,37,37
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,0,0,0,0.000000,0,0,0
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,43008,10,5,0.500000,40960,23,18
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,86016,21,9,0.428571,86016,34,25
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,129024,31,11,0.354839,126976,37,26
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,172032,42,13,0.309524,172032,37,24
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,215040,52,18,0.346154,212992,37,19
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,258048,63,22,0.349206,258048,37,15
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,301056,73,24,0.328767,299008,37,13
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,344064,84,25,0.297619,344064,37,12
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,387072,94,29,0.308511,385024,37,8
paper_bigcodebench_hard,gpt-5-mini,max_budget,policy_a,430080,105,34,0.323810,430080,37,3
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,0,0,0,0.000000,0,0,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,43008,23,23,1.000000,43008,23,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,86016,34,34,1.000000,83968,34,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,129024,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,172032,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,215040,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,258048,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,301056,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,344064,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,387072,37,37,1.000000,96256,37,0
paper_bigcodebench_hard,gpt-5-mini,oracle,policy_a,430080,37,37,1.000000,96256,37,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,13312,52,12,0.230769,13312,34,22
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,26624,57,24,0.421053,26624,41,17
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,39936,65,33,0.507692,39936,41,8
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,53248,65,37,0.569231,53248,41,4
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,79872,65,41,0.630769,79872,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,93184,65,41,0.630769,93184,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,106496,65,41,0.630769,106496,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,119808,65,40,0.615385,119808,41,1
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_b,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,13312,31,8,0.258065,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,26624,57,24,0.421053,26624,41,17
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,39936,57,28,0.491228,39936,41,13
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,53248,57,32,0.561404,53248,41,9
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,79872,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,93184,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,106496,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,119808,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_b,133120,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,13312,26,8,0.307692,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,26624,52,23,0.442308,26624,41,18
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,39936,65,31,0.476923,39936,41,10
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,53248,65,36,0.553846,53248,41,5
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,79872,65,41,0.630769,79872,41,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,93184,65,41,0.630769,93184,41,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,106496,65,41,0.630769,106496,41,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,119808,65,40,0.615385,119808,41,1
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_b,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,13312,26,8,0.307692,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,26624,52,23,0.442308,26624,41,18
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,39936,65,31,0.476923,39936,41,10
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,53248,65,36,0.553846,53248,41,5
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,79872,65,41,0.630769,79872,41,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,93184,65,41,0.630769,93184,41,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,106496,65,41,0.630769,106496,41,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,119808,65,40,0.615385,119808,41,1
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_b,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,13312,23,17,0.739130,13312,34,17
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,26624,33,20,0.606061,26624,41,21
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,39936,47,25,0.531915,39936,41,16
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,53248,56,34,0.607143,53248,41,7
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,66560,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,79872,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,93184,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,106496,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,119808,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_b,133120,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,13312,26,8,0.307692,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,26624,52,23,0.442308,26624,41,18
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,39936,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,53248,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,66560,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,79872,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,93184,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,106496,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,119808,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_b,133120,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,13312,13,6,0.461538,13312,34,28
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,26624,31,12,0.387097,26624,41,29
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,39936,42,20,0.476190,39936,41,21
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,53248,60,27,0.450000,53248,41,14
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,66560,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,79872,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,93184,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,106496,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,119808,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_b,133120,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,13312,65,10,0.153846,8320,34,24
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,26624,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,39936,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,53248,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,66560,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,79872,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,93184,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,106496,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,119808,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_b,133120,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,13312,6,5,0.833333,12288,34,29
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,26624,13,8,0.615385,26624,41,33
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,39936,19,12,0.631579,38912,41,29
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,53248,26,14,0.538462,53248,41,27
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,66560,32,18,0.562500,65536,41,23
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,79872,39,24,0.615385,79872,41,17
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,93184,45,28,0.622222,92160,41,13
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,106496,52,34,0.653846,106496,41,7
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,119808,58,37,0.637931,118784,41,4
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_b,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,13312,34,34,1.000000,12544,34,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,26624,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,39936,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,53248,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,66560,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,79872,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,93184,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,106496,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,119808,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_b,133120,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,13312,52,14,0.269231,13312,34,20
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,26624,58,25,0.431034,26624,41,16
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,39936,65,31,0.476923,39936,41,10
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,53248,65,36,0.553846,53248,41,5
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,79872,65,41,0.630769,79872,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,93184,65,41,0.630769,93184,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,106496,65,41,0.630769,106496,41,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,119808,65,40,0.615385,119808,41,1
paper_canitedit_descriptive,claude-3-haiku,self_forecast_raw,policy_a,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,13312,33,12,0.363636,13312,34,22
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,26624,56,25,0.446429,26624,41,16
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,39936,65,31,0.476923,39936,41,10
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,53248,65,35,0.538462,53248,41,6
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,79872,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,93184,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,106496,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,119808,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,self_forecast_histogram_recalibrated,policy_a,133120,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,13312,26,8,0.307692,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,26624,52,23,0.442308,26624,41,18
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,39936,65,31,0.476923,39936,41,10
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,53248,65,36,0.553846,53248,41,5
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,79872,65,41,0.630769,79872,41,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,93184,65,41,0.630769,93184,41,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,106496,65,41,0.630769,106496,41,0
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,119808,65,40,0.615385,119808,41,1
paper_canitedit_descriptive,claude-3-haiku,constant_by_budget_calibration,policy_a,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,13312,26,8,0.307692,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,26624,52,23,0.442308,26624,41,18
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,39936,65,31,0.476923,39936,41,10
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,53248,65,36,0.553846,53248,41,5
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,66560,65,39,0.600000,66560,41,2
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,79872,65,41,0.630769,79872,41,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,93184,65,41,0.630769,93184,41,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,106496,65,41,0.630769,106496,41,0
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,119808,65,40,0.615385,119808,41,1
paper_canitedit_descriptive,claude-3-haiku,source_by_budget_calibration,policy_a,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,13312,26,16,0.615385,13312,34,18
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,26624,46,30,0.652174,26624,41,11
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,39936,59,34,0.576271,39936,41,7
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,53248,65,35,0.538462,53248,41,6
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,66560,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,79872,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,93184,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,106496,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,119808,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,prompt_length_bin_calibration,policy_a,133120,65,37,0.569231,60928,41,4
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,13312,26,8,0.307692,13312,34,26
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,26624,52,23,0.442308,26624,41,18
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,39936,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,53248,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,66560,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,79872,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,93184,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,106496,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,119808,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,single_budget_midpoint,policy_a,133120,65,29,0.446154,33280,41,12
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,13312,13,6,0.461538,13312,34,28
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,26624,31,12,0.387097,26624,41,29
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,39936,42,20,0.476190,39936,41,21
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,53248,60,27,0.450000,53248,41,14
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,66560,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,79872,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,93184,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,106496,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,119808,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,random_budget,policy_a,133120,65,31,0.476923,55552,41,10
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,13312,65,10,0.153846,8320,34,24
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,26624,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,39936,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,53248,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,66560,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,79872,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,93184,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,106496,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,119808,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,cheapest_budget,policy_a,133120,65,10,0.153846,8320,41,31
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,13312,6,5,0.833333,12288,34,29
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,26624,13,8,0.615385,26624,41,33
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,39936,19,12,0.631579,38912,41,29
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,53248,26,14,0.538462,53248,41,27
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,66560,32,18,0.562500,65536,41,23
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,79872,39,24,0.615385,79872,41,17
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,93184,45,28,0.622222,92160,41,13
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,106496,52,34,0.653846,106496,41,7
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,119808,58,37,0.637931,118784,41,4
paper_canitedit_descriptive,claude-3-haiku,max_budget,policy_a,133120,65,40,0.615385,133120,41,1
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_a,0,0,0,0.000000,0,0,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_a,13312,34,34,1.000000,12544,34,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_a,26624,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_a,39936,41,41,1.000000,21760,41,0
paper_canitedit_descriptive,claude-3-haiku,oracle,policy_a,53248,41,41,1.000000,21760,41,0
